cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,id_region,region,cve_geo,cve_local,nom_local,id_ue,nom_ue,razon_soc,cod_act,nom_act,num_per,lat,long,fecha
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8044641,INSTITUTO MEXICO,EDUCATIVA MEXICO SCP SCP,611171,Escuelas del sector privado que combinan diversos niveles de educacion,11 a 30 personas,21.0046963,-89.70078579,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4578553,INSTITUTO MEXICO KINDER,MODERNIZACION EDUCATIVA DEL SURESTE AC,611171,Escuelas del sector privado que combinan diversos niveles de educacion,11 a 30 personas,20.99062556,-89.64580369,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4583437,INSTITUTO MILITARIZADO DEL SURESTE,,611171,Escuelas del sector privado que combinan diversos niveles de educacion,31 a 50 personas,21.02012282,-89.56034998,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,6414109,INSTITUTO MODERNO AMERICANO,CENTRO DE ESTUDIOS DE LAS AMERICAS SCP,611171,Escuelas del sector privado que combinan diversos niveles de educacion,101 a 250 personas,21.00729217,-89.57370087,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4522018,INSTITUTO MONTE LIBANO,INSTITUTO MONTE LiBANO SCP SOCIEDAD CIVIL PARTICULAR,611171,Escuelas del sector privado que combinan diversos niveles de educacion,11 a 30 personas,20.96872295,-89.61868729,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4592740,INSTITUTO MONTECARLO,,611111,Escuelas de educacion preescolar del sector privado,6 a 10 personas,21.02674189,-89.57907225,2010-07
31,Yucatán       ,070,Sucila,Sucila,5,V Noreste ,31070,1,Sucila,7697771,INSTITUTO NACIONAL PARA LA EDUCACION DE LOS ADULTOS INEA,SECRETARIA DE EDUACION PUBLICA ,611172,Escuelas del sector publico que combinan diversos niveles de educacion,0 a 5 personas,21.15319768,-88.3169054,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4590051,INSTITUTO ORIENTE,,611111,Escuelas de educacion preescolar del sector privado,0 a 5 personas,20.95841912,-89.57973975,2010-07
31,Yucatán       ,027,Dzidzantun,Dzidzantun,4,IV Litoral centro ,31027,1,Dzidzantun,7675736,INSTITUTO PEDAGOGICO CAMPECHANO,INSTITUTO PEDAGOGICO CAMPECHANO ,611691,Servicios de profesores particulares,0 a 5 personas,21.24984079,-89.02986831,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8362859,INSTITUTO PEDAGOGICODIFERENCIAL DEL SURESTE,INSTITUTO PEDAGOGICODIFERENCIAL DEL SURESTE AC,611161,Escuelas de educacion media superior del sector privado,0 a 5 personas,20.95890811,-89.6301183,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4593258,INSTITUTO PROFESIONAL DE IDIOMAS,,611631,Escuelas de idiomas del sector privado,0 a 5 personas,21.00832368,-89.62307298,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4580166,INSTITUTO PSICOPEDAGOGICO LIC GABRIEL F DE J MOGUEL VAZQUEZ,INSTITUTO LICENCIADO GABRIEL F DE J MOGUEL VAZQUEZ ,611111,Escuelas de educacion preescolar del sector privado,6 a 10 personas,20.95413589,-89.62729466,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4583061,INSTITUTO ROCHA AC,,611111,Escuelas de educacion preescolar del sector privado,6 a 10 personas,21.00491475,-89.69724722,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4572702,INSTITUTO SAN PATRICIO,INSTITUTO SAN PATRICIO AC,611171,Escuelas del sector privado que combinan diversos niveles de educacion,11 a 30 personas,21.03176035,-89.6336462,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4579947,INSTITUTO SANTO TOMAS DE AQUINO,CENTRO DE ESTUDIOS Y CAPACITACION ABOGADO RAMON LOPEZ VELARDE SC,611171,Escuelas del sector privado que combinan diversos niveles de educacion,6 a 10 personas,20.96187703,-89.62536999,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4578340,INSTITUTO SAVIA,,611171,Escuelas del sector privado que combinan diversos niveles de educacion,11 a 30 personas,21.00801766,-89.64390507,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8061158,INSTITUTO STOPPANI DE MEXICO,INSTITUTO STOPPANI DE MEXICOP SC,611131,Escuelas de educacion secundaria general del sector privado,11 a 30 personas,21.00634296,-89.6136624,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4581123,INSTITUTO SUPERIOR JOSe VASCONCELOS EDUCACION PARA EL EXITO,"EDUCACION PARA EL EXITO, AC ",611311,Escuelas de educacion superior del sector privado,31 a 50 personas,20.97084925,-89.63671379,2010-07
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,7757624,INSTITUTO SYLVAN,INSTITUTO SYLVANA AC,611171,Escuelas del sector privado que combinan diversos niveles de educacion,6 a 10 personas,20.68276614,-88.20061086,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8738460,INSTITUTO TECNICO RODOLFO DIESEL,INSTITUTO TECNICO RODOLFO DIESEL AC,611511,Escuelas del sector privado dedicadas a la enseñanza de oficios,0 a 5 personas,20.95556714,-89.62535385,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4577186,INSTITUTO TECNOLOGICO DE MERIDA,TECNOLOGICO NACIONAL DE MEXICO- INTITUTO TECNOLOGICO DE MERIDA ,611312,Escuelas de educacion superior del sector publico,251 y mas personas,21.01200238,-89.62379332,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,9297052,INSTITUTO TECNOLoGICO DE MeRIDA,Tecnologico Nacional de Mexico ,611312,Escuelas de educacion superior del sector publico,101 a 250 personas,21.01201128,-89.62379488,2020-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4579249,INSTITUTO TECNOLOGICO DE MERIDA CAMPUS PONIENTE,TECNOLOGICO NACIONAL DE MEXICO ,611312,Escuelas de educacion superior del sector publico,101 a 250 personas,21.0131134,-89.66515348,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,6323116,INSTITUTO TECNOLoGICO DE TELeFONOS DE MeXICO SC,INSTITUTO TECNOLOGICO DE TELEFONOS DE MEXICO SC,611311,Escuelas de educacion superior del sector privado,11 a 30 personas,20.99680222,-89.62334667,2010-07
31,Yucatán       ,096,Tizimin,Tizimin,5,V Noreste ,31096,1,Tizimin,9275972,INSTITUTO TECNOLoGICO DE TIZIMiN,Tecnologico Nacional de Mexico ,611312,Escuelas de educacion superior del sector publico,51 a 100 personas,21.1576241,-88.17278265,2020-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,6752455,INSTITUTO TECNOLoGICO DEL PETRoLEO Y ENERGIA,INSTITUTO TECNOLOGICO DEL PETROLEO Y ENERGIA AC,611311,Escuelas de educacion superior del sector privado,11 a 30 personas,21.03128484,-89.62661246,2016-10
31,Yucatán       ,052,Motul,Motul,4,IV Litoral centro ,31052,1,Motul de Carrillo Puerto,4527405,INSTITUTO TECNOLOGICO SUPERIOR DE MOTUL,INSTITUTO TECNOLOGICO SUPERIOR DE MOTUL ,611312,Escuelas de educacion superior del sector publico,101 a 250 personas,21.11039922,-89.27248619,2014-12
31,Yucatán       ,059,Progreso,Progreso,2,II Noroeste ,31059,1,Progreso,9276176,INSTITUTO TECNOLoGICO SUPERIOR DE PROGRESO,Tecnologico Nacional de Mexico ,611312,Escuelas de educacion superior del sector publico,101 a 250 personas,21.27797497,-89.65109253,2020-11
31,Yucatán       ,059,Progreso,Progreso,2,II Noroeste ,31059,1,Progreso,4528318,INSTITUTO TECNOLOGICO SUPERIOR PROGRESO,ISNTITUTO TECNOLOGICO SUPERIOR PROGRESO ,611312,Escuelas de educacion superior del sector publico,101 a 250 personas,21.27797562,-89.65108909,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8353500,INSTITUTO THOMPSON DE QUIROPRAXIA Y ESPECIALIDADES TERAPEUTICAS DE MEXICO,,611151,Escuelas de educacion media tecnica terminal del sector privado,6 a 10 personas,21.00331484,-89.58158678,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4578980,INSTITUTO TIERRA Y LIBERTAD,,611171,Escuelas del sector privado que combinan diversos niveles de educacion,11 a 30 personas,21.000916,-89.65737658,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,6280453,INSTITUTO UNIVERSIDAD DEL SURESTE AC,UNIVERSIDAD LINDA VISTA AC,611311,Escuelas de educacion superior del sector privado,51 a 100 personas,20.95341531,-89.62740228,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4555043,INSTITUTO UNIVERSITARIO DEL SURESTE,INSTITUTO UNIVERSITARIO DEL SURESTE AC,611311,Escuelas de educacion superior del sector privado,51 a 100 personas,20.95400057,-89.62731878,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8590611,INSTITUTO UNIVERSITARIO PUEBLA,GRUPO EDUCATIVO CONSULTOR DEL SUR SCP,611311,Escuelas de educacion superior del sector privado,0 a 5 personas,20.99411511,-89.63558771,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8352739,INSTITUTO UNIVERSITARIO PUEBLA,GRUPO EDUCATIVO CONSULTOR DEL SUR SCP,611311,Escuelas de educacion superior del sector privado,0 a 5 personas,20.97194733,-89.62223563,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8738277,INSTITUTO UNIVERSITARIO PUEBLA,GRUPO EDUCATIVO CONSULTOR DEL SUR SCP,611311,Escuelas de educacion superior del sector privado,0 a 5 personas,20.99365411,-89.63557196,2019-11
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,8377509,INSTITUTO ZAAZIL KAANBAL,,611171,Escuelas del sector privado que combinan diversos niveles de educacion,11 a 30 personas,20.70026892,-88.18504261,2019-11
31,Yucatán       ,040,Izamal,Izamal,3,III Centro ,31040,1,Izamal,4529606,INTANCIA INFANTIL TESORITOS,ESTANCIA INFANTIL TESORITOS ,611111,Escuelas de educacion preescolar del sector privado,6 a 10 personas,20.9348449,-89.02394557,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7514901,INTELECTUS,,611691,Servicios de profesores particulares,0 a 5 personas,20.95388762,-89.69791712,2019-11
31,Yucatán       ,056,Oxkutzcab,Oxkutzcab,7,VII Sur ,31056,1,Oxkutzcab,8130902,INTENSIVE ENGLISH COURSE,,611631,Escuelas de idiomas del sector privado,0 a 5 personas,20.30473875,-89.42094116,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8344947,INTERLINGUA ,INTERMID SCP,611631,Escuelas de idiomas del sector privado,11 a 30 personas,21.04810573,-89.63985605,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,6414306,INTERLINGUA,CONSORCIO EDUCATIVO MEXICO SC,611631,Escuelas de idiomas del sector privado,11 a 30 personas,21.00241483,-89.57323742,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4509202,INTERLINGUA,CONSORCIO EDUCATIVO MEXICO SC,611631,Escuelas de idiomas del sector privado,11 a 30 personas,20.99113031,-89.64620166,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4537855,INTERLINGUA MERIDA,"INTERMID, S.C.P. SC",611631,Escuelas de idiomas del sector privado,11 a 30 personas,21.00190379,-89.57313696,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,6770231,IPADE MeRIDA,SOCIEDAD PANAMERICANA DE ESTUDIOS EMPRESARIALES AC,611311,Escuelas de educacion superior del sector privado,11 a 30 personas,20.98622201,-89.62068048,2016-10
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7991214,IPDS INSTITUTO PEDAGOGICO DIFERENCIAL DEL SURESTE,INSTITUTO PEDAGOGICO DIFERENCIAL DEL SURESTE AC,611161,Escuelas de educacion media superior del sector privado,0 a 5 personas,21.00277211,-89.68651042,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4590479,IRENE DUCH GARY,,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.94950289,-89.69475784,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7606336,ISADORA DUNCAN ACADEMIA DE DANZA,,611611,Escuelas de arte del sector privado,6 a 10 personas,21.07043974,-89.66398876,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4524763,ISEN,CALIDAD EDUCATIVA AC,611311,Escuelas de educacion superior del sector privado,11 a 30 personas,20.99324347,-89.6545973,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4588444,ISOLINA ROSADO DE GRAHAM,SECRETARIA DE EDUCACION PUBLICA DEL ESTADO DE YUCATAN ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.96915205,-89.57698253,2010-07
31,Yucatán       ,096,Tizimin,Tizimin,5,V Noreste ,31096,1,Tizimin,7675898,ITECIA,,611511,Escuelas del sector privado dedicadas a la enseñanza de oficios,0 a 5 personas,21.14152002,-88.14964517,2019-11
31,Yucatán       ,096,Tizimin,Tizimin,5,V Noreste ,31096,1,Tizimin,4488752,JARDIN   DE   NIÑOS   ZAZIL -  HA,SECRETARiA DE EDUCACIoN PuBLICA ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,21.13771829,-88.16318908,2010-07
31,Yucatán       ,003,Akil,Akil,7,VII Sur ,31003,1,Akil,4500488,JARDIN COMUNITARIO 5 DE MAYO CONAFE,CONSEJO NACIONAL DE FOMENTO EDUCATIVO ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,20.2694783,-89.34647871,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4522982,JARDIN DE DANZA MAGALLY,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.99908106,-89.69825769,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4536266,JARDIN DE GLORIA,,611111,Escuelas de educacion preescolar del sector privado,6 a 10 personas,21.03172963,-89.61449631,2014-12
31,Yucatán       ,089,Ticul,Ticul,7,VII Sur ,31089,1,Ticul,4567980,JARDIN DE NINÑOS CUAUHTEMOC,LA SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.39833009,-89.52383705,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4588194,JARDIN DE NIÑOS  SESAMO ESTEFANI CASTAÑEDA,,611111,Escuelas de educacion preescolar del sector privado,0 a 5 personas,20.9855858,-89.58604553,2010-07
31,Yucatán       ,058,Peto,Peto,6,VI Oriente,31058,1,Peto,4505443,JARDIN DE NIÑOS 20 DE NOVIEMBRE,GOBIERNO ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.13433801,-88.92469862,2010-07
31,Yucatán       ,027,Dzidzantun,Dzidzantun,4,IV Litoral centro ,31027,1,Dzidzantun,4492726,JARDIN DE NIÑOS 20 DE NOVIEMBRE,SECRETARIA DE EDUCACION DEL GOBIERNO DEL ESTADO DE YUCATAN ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,21.24168036,-89.03980006,2010-07
31,Yucatán       ,059,Progreso,Progreso,2,II Noroeste ,31059,26,Campestre Flamboyanes,4573184,JARDIN DE NIÑOS 21 DE MARZO,SEP ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,21.20946998,-89.65955442,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4548904,JARDIN DE NIÑOS ABEJITAS,,611111,Escuelas de educacion preescolar del sector privado,6 a 10 personas,20.9478559,-89.64431226,2014-12
31,Yucatán       ,054,Muxupip,Muxupip,4,IV Litoral centro ,31054,1,Muxupip,4510699,JARDIN DE NIÑOS ADOLFO LOPEZ MATEO,SECRETARIADE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,21.04159888,-89.33210978,2010-07
31,Yucatán       ,088,Teya,Teya,3,III Centro ,31088,1,Teya,4508038,JARDIN DE NIÑOS ADOLFO LOPEZ MATEOS,ES LA SEP ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,21.0472655,-89.0741876,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4590097,JARDIN DE NIÑOS AGUSTIN FRANCO AGUILAR,SECRETARiA DE EDUCACIoN PuBLICA ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.95436631,-89.57893452,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,111,San Jose Tzal,4513770,JARDIN DE NIÑOS AGUSTIN FRANCO VILLANUEVA,SECRETARIA DE EDUCACION PUBLICA SEP ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,20.82249698,-89.65739931,2010-07
31,Yucatán       ,101,Uman,Uman,2,II Noroeste ,31101,1,Uman,4585936,JARDIN DE NIÑOS AGUSTIN MELGAR,,611111,Escuelas de educacion preescolar del sector privado,6 a 10 personas,20.88216403,-89.74762055,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4583711,JARDIN DE NIÑOS AGUSTIN YAÑEZ,SECRETARIA DE EDUCACDION DEL GOBIERNO DEL ESTADO YUCATAN ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,20.99799837,-89.5547422,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4589633,JARDIN DE NIÑOS ALEJANDRO FLEMING,GOBIERNO ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.96286883,-89.57812183,2010-07
31,Yucatán       ,008,Calotmul,Calotmul,5,V Noreste ,31008,1,Calotmul,4488444,JARDIN DE NIÑOS ALFREDO PENICHE EROSA,SECRETARiA DE EDUCACIoN PuBLICA ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,21.01893434,-88.17464071,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4580024,JARDIN DE NIÑOS ALIANZA DE CAMIONEROS,SEP ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.95966676,-89.62585809,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4523131,JARDIN DE NIÑOS ALINA,G&G EDUCATIVA SCP SC,611111,Escuelas de educacion preescolar del sector privado,0 a 5 personas,20.98466031,-89.68611517,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4514529,JARDIN DE NIÑOS AMPARO CARRILLO DE BUENFIL,,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.97615838,-89.60914096,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4592494,JARDIN DE NIÑOS AMPARO CARRILLO DE BUENFIL,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.94741575,-89.62743295,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4586313,JARDIN DE NIÑOS ANDREA AGUILAR DE CUEVAS,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,20.96171934,-89.65757252,2010-07
31,Yucatán       ,035,Hoctun,Hoctun,3,III Centro ,31035,1,Hoctun,4511397,JARDIN DE NIÑOS ANDREA AGUILAR DE CUEVAS,SECRETARiA DE EDUCACIoN PuBLICA ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,20.86608099,-89.20857716,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4590480,JARDIN DE NIÑOS ANDRES QUINTANA ROO,,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.94987711,-89.69481691,2010-07
31,Yucatán       ,040,Izamal,Izamal,3,III Centro ,31040,1,Izamal,4509085,JARDIN DE NIÑOS ANGELA GONZALEZ BENITEZ M DE LA PEÑA,SEP ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.93246805,-89.02018883,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4587435,JARDIN DE NIÑOS ANGELA GONZALEZ DE MENENDEZ,SECRETARiA DE EDUCACIoN PuBLICA ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,20.93851148,-89.64716051,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4593226,JARDIN DE NIÑOS ANGELES,COMUNIDAD EDUCATIVA aNGELES AC,611111,Escuelas de educacion preescolar del sector privado,11 a 30 personas,21.00406279,-89.62038592,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4577891,JARDIN DE NIÑOS ANTONIO VIVALDI,,611111,Escuelas de educacion preescolar del sector privado,0 a 5 personas,21.01104412,-89.65449016,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4592477,JARDIN DE NIÑOS ARBOLEDA,CENTRO ESCOLAR ARBOLEDA AC,611111,Escuelas de educacion preescolar del sector privado,0 a 5 personas,20.94799399,-89.62256508,2010-07
31,Yucatán       ,053,Muna,Muna,7,VII Sur ,31053,1,Muna,4514415,JARDIN DE NIÑOS ARCOIRIS,,611111,Escuelas de educacion preescolar del sector privado,6 a 10 personas,20.48692632,-89.71406263,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4515032,JARDIN DE NIÑOS BAXAL PAAL,,611171,Escuelas del sector privado que combinan diversos niveles de educacion,11 a 30 personas,20.96359176,-89.6039365,2010-07
31,Yucatán       ,105,Yaxkukul,Yaxkukul,2,II Noroeste ,31105,1,Yaxkukul,4506553,JARDIN DE NIÑOS BELISARIO DOMINGUEZ,SECRETARiA DE EDUCACIoN PuBLICA ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,21.06412538,-89.41753233,2010-07
31,Yucatán       ,101,Uman,Uman,2,II Noroeste ,31101,1,Uman,4591298,JARDIN DE NIÑOS BERNAL DIAZ DEL CASTILLO,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.88779226,-89.75760014,2010-07
31,Yucatán       ,074,Tahmek,Tahmek,2,II Noroeste ,31074,1,Tahmek,4510591,JARDIN DE NIÑOS BERTHA VON GLUMER,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,20.87508883,-89.2561951,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4523723,JARDIN DE NIÑOS CACHORRITOS,,611111,Escuelas de educacion preescolar del sector privado,0 a 5 personas,20.97148483,-89.67650572,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4537767,JARDIN DE NIÑOS CAMINO A LA ESCUELITA,,611111,Escuelas de educacion preescolar del sector privado,0 a 5 personas,21.01080087,-89.59150779,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4593015,JARDIN DE NIÑOS CAMPESTRE,INSTITUTO EDUCATIVO CAMPESTRE AC,611111,Escuelas de educacion preescolar del sector privado,6 a 10 personas,21.00580392,-89.61564802,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4588975,JARDIN DE NIÑOS CARITA FELIZ,,611111,Escuelas de educacion preescolar del sector privado,11 a 30 personas,20.9684841,-89.5941918,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4525248,JARDIN DE NIÑOS CARLOS CARRILLO VEGA,SECRETARiA DE EDUCACIoN PuBLICA ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.99759672,-89.70980082,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4581129,JARDIN DE NIÑOS CARLOS CASTRO MORALES,SECRETARIA DE EDUACION DE GOBIERNO DEL ESTADO DE YUCATAN ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,20.97206608,-89.6357133,2010-07
31,Yucatán       ,038,Hunucma,Hunucma,1,I Poniente ,31038,1,Hunucma,4590304,JARDIN DE NIÑOS CARMEN COSGAYA RIVAS,SECRETARiA DE EDUCACIoN DEL GOBIERNO ESTADO DE YUCATAN ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,21.01503992,-89.8780808,2010-07
31,Yucatán       ,032,Espita,Espita,5,V Noreste ,31032,1,Espita,4489583,JARDIN DE NIÑOS CECILIO CHI,,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,21.00576287,-88.30592859,2010-07
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,77,Popola,4493824,JARDIN DE NIÑOS CECILIO CHI,SECRETARiA DE EDUCACIoN PuBLICA ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,20.73235907,-88.23645818,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4583336,JARDIN DE NIÑOS CENTRO EDUCATIVO GNDI,,611111,Escuelas de educacion preescolar del sector privado,6 a 10 personas,20.98288308,-89.65648021,2010-07
31,Yucatán       ,007,Cacalchen,Cacalchen,4,IV Litoral centro ,31007,1,Cacalchen,4508350,JARDIN DE NIÑOS CHAC-MOOL,LA SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.98558157,-89.22493522,2010-07
31,Yucatán       ,044,Kinchil,Kinchil,1,I Poniente ,31044,1,Kinchil,4584175,JARDIN DE NIÑOS CHAN XI PAL,,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.91581681,-89.95592089,2010-07
31,Yucatán       ,042,Kantunil,Kantunil,3,III Centro ,31042,1,Kantunil,4509385,JARDIN DE NIÑOS CHICHEN ITZA,SECRETARiA DE EDUCACIoN PuBLICA ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,20.7923997,-89.03143701,2010-07
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,4499587,JARDIN DE NIÑOS CHILAM BALAM,SECRETARiA DE EDUCACIoN PuBLICA ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,20.69650286,-88.2198479,2014-12
31,Yucatán       ,056,Oxkutzcab,Oxkutzcab,7,VII Sur ,31056,1,Oxkutzcab,4497817,JARDIN DE NIÑOS CLAUDIO CORTES CASTRO,SECRETARiA DE EDUCACIoN PuBLICA ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.2990061,-89.41542988,2010-07
