cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,cve_geo,id_region,region,cve_local,nom_local,id_ue,nom_ue,razon_soc,cod_act,nom_act,num_per,lat,long,fecha
31,Yucatán       ,101,Uman,Umán,31101,2,II Noroeste ,1,Umán,6280195,SERVICIOS RAMOS,SERVICIO RAMOS SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.88739471,-89.745039,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6857405,SERVICIOS SALVADOR SELEM S.A. DE C.V.,SERVICIOS SALVADOR SELEM SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.93723709,-89.58605533,2019-04
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4516080,SERVICIOS TAC AEROPUERTO,SERVICIOS TAC SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.94329858,-89.65862616,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6874548,SERVICO EL ROBLE,SERVICIO EL ROBLE SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.08525953,-89.63677677,2019-04
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4581118,SERVICOMBUSTIBLES INSURGENTES,SERVICOMBUSTIBLES INSURGENTES SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.97117836,-89.63879353,2010-07
31,Yucatán       ,041,Kanasin,Kanasín,31041,2,II Noroeste ,1,Kanasín,6874514,SERVICOMBUSTIBLES KANASIN,SERVICOMBUSTIBLES KANASIN SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.93396072,-89.57823542,2019-04
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4516087,SERVICOMBUSTIBLES LOS REYES,SERVICOMBUSTIBLES LOS REYES SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.98131186,-89.57330713,2014-12
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4578738,SERVIPENINSULAR,SERVIPENINSULAR SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.98630117,-89.65821203,2010-07
31,Yucatán       ,033,Halacho,Halachó,31033,1,I Poniente ,1,Halachó,6280468,SUCURSAL HALACHO,ESGES SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.48634542,-90.07291656,2010-07
31,Yucatán       ,004,Baca,Baca,31004,2,II Noroeste ,7401,Localidad Económica,6878000,SUCURSAL MOCOCHA,SERVICIOS HIDASA SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,21.09863776,-89.39894043,2019-04
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,6413007,SUPER SERVICIO SAN MIGUEL,SUPER SERVICIO SAN MIGUEL SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.99207162,-89.60377235,2010-07
31,Yucatán       ,079,Tekax,Tekax,31079,7,VII Sur ,1,Tekax de Álvaro Obregón,4501498,TEKAX,,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.21245708,-89.30062069,2010-07
31,Yucatán       ,059,Progreso,Progreso,31059,2,II Noroeste ,1,Progreso,9278679,TERMINAL DE FLUIDOS HIDROSUR,HIDROCARBUROS DEL SURESTE SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,21.34629072,-89.67329264,2020-11
31,Yucatán       ,089,Ticul,Ticul,31089,7,VII Sur ,1,Ticul,6223594,TICUL,,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.40064567,-89.53321018,2010-07
31,Yucatán       ,080,Tekit,Tekit,31080,7,VII Sur ,73,Chunche-Já,8764874,UMAN,SERVICIOS SAN NICOLAS SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.55586,-89.37453,2019-11
31,Yucatán       ,075,Teabo,Teabo,31075,7,VII Sur ,1,Teabo,4571884,URDIDO DE HAMACAS SIN NOMBRE,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.40217572,-89.28472208,2010-07
31,Yucatán       ,102,Valladolid,Valladolid,31102,6,VI Oriente,743,Xaybé,8723918,VALLADOLID,SERVICIOS SAN NICOLAS SA DE CV,468411,Comercio al por menor de gasolina y diesel,6 a 10 personas,20.74387,-88.22913,2019-11
31,Yucatán       ,102,Valladolid,Valladolid,31102,6,VI Oriente,1,Valladolid,6697942,VALLADOLID CENTRO,AUTOSERVICIO YUCATAN SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.67994008,-88.20058069,2016-01
31,Yucatán       ,066,Santa Elena,Santa Elena,31066,7,VII Sur ,1,Santa Elena,4557923,VENTA DE ACEITES Y RECAMARAS PARA MOTO SIN NOMBRE,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.32736366,-89.64772439,2014-12
31,Yucatán       ,012,Cenotillo,Cenotillo,31012,5,V Noreste ,1,Cenotillo,4499690,VENTA DE CARBON SIN NOMBRE,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.96282241,-88.60564879,2010-07
31,Yucatán       ,036,Homun,Homún,31036,3,III Centro ,1,Homún,4492903,VENTA DE COMBUSTIBLES,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.73894468,-89.28600036,2010-07
31,Yucatán       ,050,Merida,Mérida,31050,2,II Noroeste ,1,Mérida,4550849,VENTA DE COMBUSTIBLES METROPOLISUR SA DE CV,COMBUSTIBLES METROPOLISUR SA DE CV,468411,Comercio al por menor de gasolina y diesel,11 a 30 personas,20.92197278,-89.62796425,2014-12
31,Yucatán       ,003,Akil,Akil,31003,7,VII Sur ,1,Akil,4501385,VENTA DE GASOLINA,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.26188447,-89.34848511,2010-07
31,Yucatán       ,047,Mani,Maní,31047,7,VII Sur ,1,Maní,4556071,VENTA DE GASOLINA,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.38570069,-89.39245231,2014-12
31,Yucatán       ,003,Akil,Akil,31003,7,VII Sur ,1,Akil,4561442,VENTA DE GASOLINA,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.26066028,-89.3520179,2014-12
31,Yucatán       ,047,Mani,Maní,31047,7,VII Sur ,1,Maní,4556096,VENTA DE GASOLINA,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.38810128,-89.39847122,2014-12
31,Yucatán       ,077,Tekal de Venegas,Tekal de Venegas,31077,3,III Centro ,1,Tekal de Venegas,9315734,VENTA DE GASOLINA,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,21.01931342,-88.94597036,2020-11
31,Yucatán       ,036,Homun,Homún,31036,3,III Centro ,1,Homún,4492892,VENTA DE GASOLINA JUSTINA,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.74028912,-89.29480156,2010-07
31,Yucatán       ,025,Dzan,Dzán,31025,7,VII Sur ,1,Dzan,4568763,VENTA DE GASOLINA SIN NOMBRE,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.39275501,-89.47111764,2010-07
31,Yucatán       ,104,Yaxcaba,Yaxcabá,31104,6,VI Oriente,1,Yaxcabá,4540892,VENTA DE GASOLINA SIN NOMBRE,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.55194787,-88.82821812,2014-12
31,Yucatán       ,012,Cenotillo,Cenotillo,31012,5,V Noreste ,1,Cenotillo,4548052,VENTA DE GASOLINA SIN NOMBRE,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.97416286,-88.602913,2014-12
31,Yucatán       ,003,Akil,Akil,31003,7,VII Sur ,1,Akil,9269164,VENTA DE GASOLINA SIN NOMBRE,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.25292906,-89.35083744,2020-11
31,Yucatán       ,080,Tekit,Tekit,31080,7,VII Sur ,1,Tekit,9269163,VENTA DE GASOLINA SIN NOMBRE,,468411,Comercio al por menor de gasolina y diesel,0 a 5 personas,20.53441114,-89.33377541,2020-11
